,ID,Predicted Well-Being Index
360,511883,0.05819339827140796
361,407143,0.0410378065120503
362,876109,0.05442337932829605
363,981900,0.0625653196917958
364,960591,0.1108563447106396
365,706501,0.14641083742062633
366,936173,0.02007044245929801
367,711769,0.0170295422469372
368,162350,0.07649539967978575
369,518976,0.07482391950544864
370,796614,0.07716879484261852
371,392258,0.08732375248410934
372,467717,0.05363385778892826
373,153303,0.07193140401441778
374,815515,0.04074290548203219
375,197407,0.05284600551778923
376,148274,0.03349973721075644
377,532670,0.03691137033118774
378,718470,0.061867505647268284
379,300716,0.05954185839835818
380,369088,0.1117098215782884
381,655586,0.11029068562413336
382,648775,0.10577335155081952
383,465904,0.13094442221858116
384,684742,0.05812943677167037
385,800067,0.031721675816885064
386,472511,0.034719537337249085
387,697509,0.03141771558538997
388,837699,0.04904578277047117
389,939467,0.03384899044480377
390,851611,0.04879234791393816
391,832188,0.04014745689934035
392,592053,0.013589548121917705
393,503226,0.015356051383446034
394,961044,0.010974816343585936
395,445828,0.03358932057886682
396,105822,0.07669512292345115
397,820881,0.055003685085505516
398,583215,0.07619534526356919
399,779090,0.0931869620398722
400,800968,0.25646750531374046
401,128891,0.23529916032381543
402,601119,0.2544588088687461
403,320602,0.24913740198179254
404,404910,0.24667489137772447
405,146645,0.2485594492964806
406,974401,0.22038248946713193
407,417235,0.2285761163714056
408,958966,0.15085039089879854
409,541795,0.20051663827888488
410,580027,0.15520578987401995
411,217361,0.23063024288887196
412,459880,0.006986490856796257
413,308024,0.057491036815086105
414,191594,0.015340372907476918
415,887585,0.06258757891624545
416,745133,0.0707781390899147
417,480765,0.10086505199462487
418,780320,0.09072766242494484
419,913008,0.08712426033561954
420,251067,0.048697221442135785
421,340157,0.013485205287765034
422,460935,0.025105198271716367
423,951484,0.01582803440276387
424,237421,0.16096097565592293
425,833037,0.11506460850981176
426,386629,0.14251748307747952
427,890210,0.18885621765277488
428,108609,0.14401827996977062
429,808707,0.14649467842583774
430,597891,0.18780785305065834
431,714398,0.18203518718808676
432,686480,0.17909844911876205
433,327837,0.14089020465903074
434,831448,0.1769583491832319
435,166461,0.2239490446983024
436,385998,0.04754934311321629
437,435654,0.026345009741635117
438,484874,0.03525388598305179
439,852152,0.05437241672032905
440,731708,0.03572164272194345
441,129371,0.04718442190093819
442,526095,0.04447790198338131
443,465269,0.03187271530483654
444,214395,0.04350411278002875
445,252191,0.017744853163758345
446,315905,0.029716648022314163
447,536828,0.04574321394807934
448,840483,0.036016524353512436
449,405771,0.04510507558304683
450,478507,0.05851545040754147
451,165475,0.06000586174776079
452,669714,0.09660520422632213
453,526465,0.09701108595364294
454,885120,0.09962970969178214
455,186866,0.10743260586457626
456,820991,0.06944151556172284
457,764533,0.07236509639206545
458,250361,0.07310854531524213
459,851731,0.04292593086084939
460,692983,0.1336864373161854
461,482584,0.15452017271747354
462,722402,0.17769468316491327
463,706835,0.14122222595027678
464,679240,0.0828580203579205
465,608367,0.05354055213764519
466,415408,0.07652905443018476
467,772899,0.06298347902438317
468,172474,-0.004565414712607352
469,882947,0.002735699563561511
470,909834,0.001749397060011093
471,564627,0.004056337496375462
472,366276,0.07438619752527403
473,711543,0.05274457967504281
474,557497,0.06737016353208114
475,294608,0.06792013608832059
476,893733,0.23026851557068084
477,142232,0.14767579855252821
478,516045,0.25119134616450456
479,376717,0.25223424242216386
480,238621,0.10553572698789004
481,216060,0.10438602050741441
482,301500,0.11181947192845981
483,824591,0.09781214899647189
484,294051,0.07557435295773551
485,907177,0.11371785613444368
486,235883,0.06418358529715834
487,326108,0.10481630640010475
488,137133,0.07579416007935569
489,348512,0.09650668430473597
490,950838,0.09704121335865151
491,979130,0.09136532577088757
492,277787,0.206028080117185
493,145079,0.1472755837290739
494,763028,0.21364875536919753
495,713369,0.21941081339820123
496,453734,0.05020138117156131
497,134584,0.0402487556064417
498,562480,0.032851020574924394
499,691472,0.02086228619471675
500,916001,0.19041635823574204
501,313921,0.19091317642452033
502,428137,0.18753731701686233
503,889634,0.17756171255422415
504,210771,0.11142520504974951
505,327753,0.10490764219926074
506,756031,0.07285071956835049
507,220615,0.07995694175341866
508,76638,0.11216954114003286
509,334672,0.09018019063702548
510,557904,0.10408291909712364
511,989473,0.09709085388740435
512,968986,0.1494418103622452
513,655383,0.189595044835908
514,933888,0.1673420048960746
515,172195,0.1781749372072422
516,304836,0.02923837880913044
517,280279,0.050485553252320736
518,955386,0.032786962916783124
519,167993,0.01757968443046265
520,695090,0.1260372010422407
521,708164,0.11434360526886406
522,565134,0.11340981459228089
523,342600,0.0859367448195204
524,667058,0.20701103382727692
525,962390,0.20509642750890028
526,955451,0.20128145868820863
527,355062,0.18672570487270612
528,992736,0.07547248805620083
529,922578,0.07662554202389205
530,980465,0.11549500289095177
531,882750,0.1250896552983814
532,169072,0.2233703446250357
533,771872,0.1927038363407509
534,164610,0.22774423435448674
535,138348,0.2370737548816837
536,463994,0.08430306968621382
537,201083,0.10461985646392069
538,232743,0.09099423359197684
539,846452,0.08661068675230632
540,387723,0.054268799956154856
541,906982,0.038770654451312
542,418240,0.0747159714219851
543,639459,0.047165876392907646
544,649470,0.08555488665298894
545,409322,0.07448930807750287
546,571138,0.06021897749216304
547,842936,0.07234269751506561
548,174299,0.07569863122811227
549,691625,0.046421761731776645
550,361536,0.09691116100439251
551,631582,0.08160596363009148
552,522442,0.03472377567970514
553,463940,0.07416796669794351
554,259842,0.04080096042374437
555,509766,0.06271977175322768
556,444250,0.018522535391874373
557,845315,0.007028384720303371
558,901334,0.0316096444824846
559,187073,0.018287154132383687
560,574063,0.07727265004890099
561,331900,0.06921443861266391
562,579819,0.09980088642785206
563,918161,0.08474012353146643
564,879781,0.0037277180480833616
565,167163,0.001245030323132168
566,710706,0.03314958976495491
567,589813,0.030411918695470053
568,13606,0.09028137642104972
569,606406,0.093336893396476
570,956765,0.07619035956129672
571,907299,0.09657638585687806
572,563280,0.11983982339213445
573,821004,0.15423381887311244
574,558338,0.12764649982851423
575,951740,0.130753238839726
576,665210,0.12677497424996143
577,119166,0.11371179424332878
578,100916,0.17534717201215927
579,336487,0.1607666738594088
580,578847,0.20932676099796194
581,230946,0.14739065682187652
582,325902,0.20251447922575155
583,283228,0.1874966218618273
584,503376,0.05347207490474526
585,416635,0.022272322608779205
586,651816,0.09371036587102449
587,365842,0.05642506744749487
588,110272,0.11464318119427513
589,550277,0.1232446977033767
590,392243,0.1474432683382123
591,280355,0.13604441344524493
592,799853,0.16440546409496148
593,900156,0.15918236361763355
594,804732,0.15605732227743246
595,993804,0.14791348032888707
596,618030,0.037405312272353775
597,619764,0.04507913179567624
598,902898,0.04807826035273255
599,608817,0.03818443849065695
600,568010,0.009610465528080203
601,630280,0.01598562553062699
602,510484,0.019049875639015723
603,529825,0.06564846709140548
604,421839,0.07828839582851232
605,510523,0.07596631492046985
606,154952,0.06613789539161208
607,120089,0.10637113175205354
608,728426,0.023312437639821437
609,918015,0.0194708657836275
610,654174,0.0701152246646054
611,431373,0.04287249917527619
612,783646,0.2050025848967144
613,128080,0.13550786332859027
614,426389,0.19001828009343674
615,238437,0.2232358848818391
616,624542,0.22620142498816903
617,710332,0.21823724868294303
618,806701,0.2218388603194927
619,212160,0.2399459713170686
620,666220,0.11280380785858984
621,888280,0.09841126768281588
622,487804,0.1224706768304028
623,941486,0.11986617642638048
624,876535,0.05415118535436969
625,753436,0.03611777883073286
626,410659,0.07052444872272984
627,979829,0.10206815999484853
628,606157,0.028972831916141528
629,431693,0.027079268823583358
630,281772,0.014226784487584132
631,858831,0.05064757564956163
632,229495,0.0747088259922909
633,797490,0.057560332702782824
634,680940,0.05627324718405108
635,993908,0.06239102593311452
636,905696,0.07552399380598224
637,111669,0.09873629603336176
638,545367,0.10004220440553602
639,941817,0.06586585186314992
640,499121,0.0830611964376386
641,702975,0.11443261426525092
642,224871,0.122207031129754
643,887661,0.13022644478981155
644,626961,0.11094852954555018
645,919535,0.12015149463293351
646,144760,0.20345057201962818
647,877265,0.1872731899799256
648,635818,0.017563960922682864
649,333086,0.040107537191483356
650,359036,0.07760629103855388
651,701279,0.08291884210977807
652,511362,0.08512502777857672
653,407666,0.058111716946452896
654,119769,0.0509204520705584
655,906708,0.0659667883449227
656,225493,0.09770934825861893
657,368471,0.09526277078176548
658,568370,0.09129210149496392
659,833993,0.09264301656725882
660,627957,0.0758937013041564
661,483615,0.06497024529586864
662,549329,0.08401886823556248
663,779656,0.10598232321303114
664,175597,0.06335818490981066
665,873195,0.09178988976691949
666,665965,0.07394299503575819
667,366645,0.1033639129173109
668,918220,0.030694405111907797
669,683809,0.03375554368360156
670,370091,0.018665704169383568
671,934113,0.03955865096707023
672,530754,0.05882424337291281
673,136082,0.12348716514555197
674,604611,0.09809393967324243
675,162330,0.10732434519105644
676,683844,0.14571399261528523
677,491376,0.11012281693513637
678,986949,0.1173720612041585
679,673381,0.10121999850321106
680,973535,0.017894611084232515
681,337202,0.016585113913754113
682,973128,0.024652993050857608
683,325850,0.04940345510406635
684,284772,0.07685749415042381
685,472248,0.0711021435638961
686,114920,0.04653286594268197
687,485086,0.04940727999775457
688,541966,0.013588246537998228
689,572629,0.028397498234201957
690,273249,0.012493476083383082
691,526331,0.0035208096015754697
692,566579,0.07205636006810845
693,473544,0.052861670724446475
694,137341,0.08536023957036565
695,649979,0.1126644959957871
696,652643,0.09056774528891098
697,325449,0.10332897572090671
698,583929,0.1076698959883815
699,371149,0.1069982511322326
700,825682,0.22209252205214317
701,170388,0.22564809802919325
702,439276,0.24014158103786648
703,566381,0.2445369293244327
704,634058,0.09961527548837523
705,251236,0.11795861212034187
706,246959,0.1328368908151591
707,325891,0.15045520115814304
708,370746,0.02937488436366542
709,156637,0.01888704025475524
710,940018,0.014402618973646919
711,996324,0.008012134307637198
712,212979,0.11974540276992818
713,210538,0.07665596264361291
714,881904,0.08911113678252602
715,389587,0.06857330350909546
716,17112,0.003363368563156277
717,583782,-0.00997264597145231
718,823832,0.016646171929454667
719,872042,0.00778416417700073
